CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Actual_Churn,Predicted_Churn
224587.0,44.0,0,51.0,4.0,4.0,19.0,0,1,542.83,13.0,1.0,1.0
51243.0,23.0,0,44.0,5.0,4.0,17.0,0,2,912.0,10.0,1.0,1.0
176153.0,52.0,0,35.0,1.0,9.0,10.0,1,2,143.0,3.0,1.0,1.0
206987.0,57.0,1,20.0,30.0,10.0,29.0,1,1,608.18,27.0,1.0,1.0
64649.0,65.0,1,33.0,4.0,1.0,8.0,0,0,442.0,21.0,1.0,1.0
116556.0,21.0,1,19.0,6.0,9.0,24.0,0,1,154.0,1.0,1.0,1.0
193738.0,53.0,0,5.0,17.0,0.0,20.0,0,1,355.0,21.0,1.0,1.0
152365.0,62.0,1,13.0,16.0,8.0,18.0,2,2,841.0,16.0,1.0,1.0
248729.0,21.0,1,14.0,12.0,9.0,28.0,1,0,606.9,25.0,1.0,1.0
15451.0,20.0,1,18.0,11.0,7.0,5.0,2,0,768.0,17.0,1.0,1.0
125278.0,37.0,0,48.0,7.0,1.0,25.0,0,1,653.0,14.0,1.0,1.0
226500.0,18.0,0,2.0,8.0,10.0,5.0,2,2,321.0,22.0,1.0,1.0
145645.0,49.0,0,21.0,20.0,7.0,24.0,0,0,200.0,5.0,1.0,1.0
66850.0,39.0,0,3.0,7.0,7.0,12.0,0,0,801.0,20.0,1.0,1.0
227000.0,53.0,0,8.0,26.0,5.0,21.0,2,0,913.73,7.0,1.0,1.0
137468.0,31.0,0,49.0,21.0,3.0,10.0,2,1,257.0,15.0,1.0,1.0
143661.0,34.0,0,50.0,20.0,7.0,26.0,2,2,509.0,15.0,1.0,1.0
155349.0,35.0,0,49.0,30.0,1.0,5.0,0,0,262.0,14.0,1.0,1.0
196343.0,32.0,1,29.0,2.0,7.0,25.0,0,2,401.0,2.0,1.0,1.0
144027.0,61.0,1,43.0,24.0,1.0,4.0,0,1,119.0,20.0,1.0,1.0
228504.0,57.0,0,51.0,5.0,4.0,24.0,0,1,868.86,12.0,1.0,1.0
209325.0,19.0,0,3.0,2.0,9.0,22.0,0,1,787.5,16.0,1.0,1.0
143379.0,55.0,0,10.0,3.0,0.0,8.0,0,0,749.0,20.0,1.0,1.0
2713.0,49.0,1,28.0,29.0,2.0,23.0,2,0,693.0,17.0,1.0,1.0
141932.0,36.0,0,43.0,11.0,8.0,0.0,2,2,206.0,12.0,1.0,1.0
87804.0,23.0,1,19.0,15.0,0.0,28.0,2,2,724.0,10.0,1.0,1.0
219735.0,65.0,0,3.0,17.0,3.0,19.0,0,1,632.81,5.0,1.0,1.0
107620.0,53.0,1,32.0,3.0,7.0,24.0,1,2,505.0,8.0,1.0,1.0
135243.0,36.0,0,42.0,21.0,4.0,17.0,1,2,143.0,3.0,1.0,1.0
243955.0,60.0,0,15.0,14.0,7.0,9.0,2,2,715.89,14.0,1.0,1.0
194879.0,50.0,1,30.0,9.0,10.0,28.0,1,0,580.0,16.0,1.0,1.0
1696.0,48.0,0,43.0,1.0,4.0,16.0,0,0,952.0,18.0,1.0,1.0
95201.0,65.0,1,8.0,9.0,0.0,28.0,2,1,267.0,27.0,1.0,1.0
62617.0,61.0,0,51.0,29.0,9.0,17.0,2,0,733.0,8.0,1.0,1.0
162766.0,56.0,1,16.0,18.0,6.0,18.0,0,0,384.0,25.0,1.0,1.0
6983.0,47.0,1,46.0,16.0,5.0,20.0,1,2,844.0,8.0,1.0,1.0
41576.0,61.0,0,5.0,8.0,6.0,18.0,1,2,879.0,4.0,1.0,1.0
239885.0,65.0,0,12.0,1.0,4.0,16.0,0,2,325.05,17.0,1.0,1.0
174469.0,47.0,0,59.0,15.0,5.0,7.0,1,2,506.0,15.0,1.0,1.0
61066.0,59.0,1,56.0,19.0,10.0,23.0,2,2,202.0,10.0,1.0,1.0
246887.0,58.0,0,12.0,15.0,8.0,28.0,0,1,199.22,4.0,1.0,1.0
172572.0,64.0,1,21.0,20.0,1.0,0.0,0,2,181.0,12.0,1.0,1.0
103909.0,47.0,0,7.0,20.0,2.0,3.0,2,0,258.0,30.0,1.0,1.0
154540.0,48.0,0,4.0,12.0,1.0,10.0,1,1,725.0,11.0,1.0,1.0
56786.0,39.0,1,49.0,27.0,6.0,21.0,0,0,980.0,27.0,1.0,1.0
12594.0,43.0,0,20.0,15.0,1.0,7.0,2,1,271.0,4.0,1.0,1.0
188672.0,27.0,0,4.0,28.0,3.0,26.0,0,1,657.0,27.0,1.0,1.0
63248.0,39.0,0,30.0,12.0,2.0,28.0,1,0,998.0,11.0,1.0,1.0
214278.0,39.0,1,38.0,11.0,2.0,29.0,0,0,537.4,20.0,1.0,1.0
212810.0,55.0,1,56.0,21.0,1.0,9.0,0,2,462.3,1.0,1.0,1.0
137467.0,56.0,1,49.0,20.0,1.0,12.0,0,2,421.0,11.0,1.0,1.0
104898.0,25.0,1,24.0,14.0,2.0,5.0,0,1,382.0,15.0,1.0,1.0
219441.0,60.0,1,16.0,9.0,1.0,25.0,0,1,143.25,6.0,1.0,1.0
249311.0,55.0,1,37.0,14.0,7.0,25.0,0,0,541.23,16.0,1.0,1.0
5767.0,61.0,1,46.0,12.0,6.0,28.0,1,0,270.0,16.0,1.0,1.0
122890.0,62.0,1,20.0,3.0,10.0,24.0,0,0,396.0,29.0,1.0,1.0
70252.0,26.0,0,53.0,24.0,3.0,18.0,1,2,352.0,4.0,1.0,1.0
217991.0,59.0,0,45.0,1.0,10.0,0.0,1,1,387.65,27.0,1.0,1.0
28201.0,22.0,1,12.0,5.0,3.0,9.0,0,0,836.0,2.0,1.0,1.0
14948.0,21.0,1,28.0,28.0,0.0,13.0,0,2,338.0,20.0,1.0,1.0
120710.0,35.0,0,36.0,18.0,6.0,12.0,0,0,700.0,10.0,1.0,1.0
28972.0,25.0,0,2.0,16.0,6.0,12.0,0,0,102.0,19.0,1.0,1.0
242783.0,20.0,1,9.0,19.0,1.0,28.0,2,2,416.05,30.0,1.0,1.0
81283.0,26.0,1,55.0,14.0,9.0,26.0,1,0,390.0,5.0,1.0,1.0
145953.0,26.0,1,52.0,4.0,8.0,12.0,1,1,424.0,16.0,1.0,1.0
118414.0,40.0,0,17.0,3.0,1.0,27.0,1,2,799.0,18.0,1.0,1.0
90253.0,23.0,1,12.0,8.0,10.0,17.0,0,1,964.0,22.0,1.0,1.0
200550.0,32.0,1,44.0,23.0,7.0,9.0,2,1,384.0,30.0,1.0,1.0
89136.0,63.0,0,16.0,5.0,10.0,15.0,1,2,791.0,27.0,1.0,1.0
37861.0,51.0,1,28.0,12.0,5.0,11.0,2,0,532.0,16.0,1.0,1.0
197493.0,21.0,1,21.0,16.0,7.0,14.0,0,0,112.0,8.0,1.0,1.0
151097.0,20.0,0,46.0,20.0,10.0,30.0,0,1,823.0,4.0,1.0,1.0
218012.0,42.0,0,45.0,2.0,5.0,19.0,1,1,432.7,14.0,1.0,1.0
198671.0,39.0,1,27.0,12.0,10.0,19.0,1,0,662.0,10.0,1.0,1.0
196270.0,50.0,0,30.0,29.0,8.0,1.0,1,0,629.0,14.0,1.0,1.0
258472.0,25.0,1,26.0,7.0,10.0,1.0,0,0,459.59,2.0,1.0,1.0
76371.0,59.0,1,41.0,9.0,7.0,14.0,0,1,585.0,8.0,1.0,1.0
165014.0,44.0,1,24.0,22.0,7.0,0.0,1,2,866.0,21.0,1.0,1.0
9964.0,43.0,1,40.0,22.0,8.0,21.0,0,0,189.0,12.0,1.0,1.0
122444.0,39.0,0,9.0,6.0,5.0,7.0,2,0,485.0,25.0,1.0,1.0
166955.0,52.0,1,2.0,15.0,2.0,7.0,2,2,379.0,18.0,1.0,1.0
118435.0,35.0,0,54.0,15.0,4.0,13.0,0,2,439.0,16.0,1.0,1.0
62478.0,53.0,0,4.0,17.0,10.0,5.0,0,0,255.0,30.0,1.0,1.0
45484.0,18.0,1,49.0,6.0,5.0,21.0,0,0,353.0,18.0,1.0,1.0
232267.0,41.0,0,29.0,24.0,9.0,2.0,1,0,807.48,14.0,1.0,1.0
235629.0,43.0,1,2.0,2.0,10.0,16.0,0,0,668.99,23.0,1.0,1.0
172831.0,41.0,1,49.0,27.0,10.0,5.0,1,2,467.0,27.0,1.0,1.0
121952.0,24.0,0,11.0,19.0,6.0,4.0,2,2,838.0,3.0,1.0,1.0
242325.0,25.0,1,19.0,3.0,5.0,1.0,0,1,652.35,21.0,1.0,1.0
66848.0,65.0,0,54.0,24.0,6.0,14.0,0,2,843.0,14.0,1.0,1.0
176171.0,53.0,0,10.0,19.0,0.0,1.0,1,0,633.0,18.0,1.0,1.0
78263.0,43.0,0,55.0,9.0,3.0,22.0,0,2,756.0,27.0,1.0,1.0
41116.0,37.0,1,29.0,24.0,10.0,16.0,1,2,547.0,10.0,1.0,1.0
239207.0,46.0,0,48.0,27.0,1.0,18.0,2,2,243.65,16.0,1.0,1.0
82494.0,22.0,1,20.0,8.0,0.0,12.0,0,1,986.0,6.0,1.0,1.0
99162.0,32.0,0,56.0,29.0,6.0,2.0,1,2,722.0,16.0,1.0,1.0
122303.0,41.0,0,35.0,10.0,5.0,5.0,2,1,912.0,4.0,1.0,1.0
135559.0,32.0,1,58.0,12.0,9.0,28.0,0,0,740.0,1.0,1.0,1.0
166773.0,36.0,0,33.0,6.0,4.0,26.0,1,0,454.0,22.0,1.0,1.0
54562.0,65.0,0,4.0,15.0,2.0,18.0,1,1,777.0,26.0,1.0,1.0
136891.0,28.0,1,23.0,27.0,1.0,20.0,1,1,706.0,14.0,1.0,1.0
91745.0,25.0,0,57.0,20.0,7.0,3.0,2,0,204.0,25.0,1.0,1.0
94531.0,60.0,1,44.0,15.0,2.0,12.0,0,0,799.0,29.0,1.0,1.0
163907.0,37.0,0,18.0,5.0,5.0,15.0,1,0,187.0,15.0,1.0,1.0
87318.0,37.0,0,19.0,2.0,2.0,25.0,1,1,227.0,13.0,1.0,1.0
19614.0,27.0,0,29.0,10.0,8.0,3.0,0,2,434.0,4.0,1.0,1.0
149885.0,30.0,1,35.0,25.0,8.0,18.0,1,0,259.0,18.0,1.0,1.0
1563.0,41.0,1,19.0,21.0,0.0,11.0,0,1,282.0,4.0,1.0,1.0
142450.0,32.0,0,30.0,23.0,2.0,14.0,1,2,463.0,30.0,1.0,1.0
149117.0,44.0,0,48.0,24.0,6.0,22.0,0,2,767.0,30.0,1.0,1.0
118287.0,63.0,0,33.0,23.0,7.0,29.0,1,2,168.0,3.0,1.0,1.0
108593.0,52.0,0,57.0,12.0,7.0,29.0,1,0,232.0,17.0,1.0,1.0
213286.0,39.0,1,15.0,22.0,7.0,29.0,1,0,164.02,28.0,1.0,1.0
185743.0,19.0,0,6.0,25.0,10.0,19.0,2,2,264.0,7.0,1.0,1.0
171284.0,48.0,1,12.0,3.0,1.0,3.0,2,1,800.0,18.0,1.0,1.0
90038.0,64.0,1,22.0,8.0,1.0,13.0,0,0,187.0,15.0,1.0,1.0
68855.0,21.0,0,46.0,29.0,5.0,26.0,0,0,315.0,3.0,1.0,1.0
113026.0,46.0,1,42.0,5.0,3.0,8.0,0,2,140.0,8.0,1.0,1.0
10970.0,63.0,0,31.0,14.0,3.0,7.0,0,2,344.0,24.0,1.0,1.0
40555.0,35.0,1,2.0,22.0,10.0,18.0,1,1,687.0,18.0,1.0,1.0
1280.0,39.0,1,32.0,5.0,4.0,17.0,2,2,161.0,12.0,1.0,1.0
24528.0,27.0,1,4.0,28.0,10.0,16.0,1,0,910.0,8.0,1.0,1.0
89833.0,39.0,0,51.0,5.0,0.0,15.0,2,2,824.0,24.0,1.0,1.0
98636.0,33.0,0,29.0,6.0,1.0,4.0,2,2,475.0,29.0,1.0,1.0
13199.0,56.0,0,18.0,1.0,0.0,22.0,2,0,633.0,17.0,1.0,1.0
82401.0,65.0,1,38.0,1.0,8.0,26.0,0,2,554.0,14.0,1.0,1.0
233208.0,49.0,0,49.0,12.0,5.0,24.0,0,0,642.3,16.0,1.0,1.0
1406.0,32.0,0,48.0,23.0,0.0,8.0,1,0,890.0,25.0,1.0,1.0
159831.0,25.0,0,13.0,8.0,3.0,28.0,2,2,922.0,1.0,1.0,1.0
212754.0,39.0,0,18.0,29.0,2.0,26.0,2,1,634.18,21.0,1.0,1.0
200128.0,18.0,0,58.0,2.0,0.0,22.0,0,0,869.0,24.0,1.0,1.0
9673.0,61.0,1,24.0,29.0,9.0,1.0,1,2,524.0,20.0,1.0,1.0
186795.0,51.0,0,60.0,9.0,7.0,6.0,0,2,925.0,11.0,1.0,1.0
258028.0,23.0,1,56.0,14.0,6.0,22.0,2,1,158.92,15.0,1.0,1.0
51274.0,18.0,1,16.0,22.0,10.0,22.0,0,2,632.0,7.0,1.0,1.0
128913.0,48.0,1,42.0,21.0,5.0,29.0,1,1,488.0,2.0,1.0,1.0
225926.0,58.0,0,3.0,15.0,4.0,18.0,1,1,781.81,6.0,1.0,1.0
36564.0,60.0,1,28.0,19.0,1.0,4.0,2,1,450.0,1.0,1.0,1.0
45068.0,47.0,0,4.0,25.0,9.0,26.0,0,2,192.0,2.0,1.0,1.0
182789.0,45.0,0,39.0,25.0,5.0,24.0,0,1,807.0,12.0,1.0,1.0
50230.0,27.0,0,15.0,6.0,1.0,5.0,2,0,915.0,23.0,1.0,1.0
253692.0,18.0,1,48.0,27.0,6.0,25.0,0,0,750.05,9.0,1.0,1.0
59446.0,45.0,0,18.0,8.0,2.0,10.0,2,1,669.0,7.0,1.0,1.0
95003.0,47.0,0,44.0,15.0,10.0,24.0,2,1,424.0,3.0,1.0,1.0
63581.0,40.0,1,10.0,5.0,8.0,3.0,2,0,334.0,26.0,1.0,1.0
116451.0,49.0,1,14.0,2.0,10.0,3.0,0,1,743.0,9.0,1.0,1.0
44393.0,48.0,0,59.0,17.0,0.0,30.0,2,1,396.0,3.0,1.0,1.0
129808.0,53.0,1,23.0,9.0,3.0,7.0,0,1,997.0,17.0,1.0,1.0
215158.0,41.0,1,5.0,26.0,8.0,8.0,2,1,700.98,7.0,1.0,1.0
167418.0,18.0,0,58.0,30.0,5.0,15.0,0,2,804.0,6.0,1.0,1.0
168602.0,21.0,1,53.0,9.0,3.0,13.0,2,0,660.0,5.0,1.0,1.0
250834.0,44.0,1,17.0,7.0,1.0,12.0,1,1,245.43,8.0,1.0,1.0
38508.0,53.0,0,32.0,18.0,9.0,8.0,1,2,552.0,20.0,1.0,1.0
135383.0,60.0,0,46.0,4.0,7.0,23.0,2,2,307.0,21.0,1.0,1.0
256651.0,28.0,0,51.0,13.0,9.0,16.0,1,1,127.03,23.0,1.0,1.0
103818.0,32.0,0,7.0,18.0,9.0,8.0,2,0,396.0,24.0,1.0,1.0
58195.0,57.0,0,8.0,30.0,2.0,12.0,2,1,951.0,22.0,1.0,1.0
15199.0,28.0,0,22.0,6.0,8.0,23.0,1,0,796.0,16.0,1.0,1.0
89339.0,22.0,0,39.0,22.0,2.0,12.0,1,2,705.0,23.0,1.0,1.0
191019.0,64.0,0,57.0,5.0,7.0,0.0,2,0,512.0,22.0,1.0,1.0
95312.0,18.0,1,37.0,12.0,2.0,3.0,1,2,999.0,25.0,1.0,1.0
237855.0,26.0,1,12.0,26.0,8.0,23.0,2,2,176.0,1.0,1.0,1.0
141463.0,65.0,1,59.0,18.0,7.0,20.0,0,1,327.0,23.0,1.0,1.0
80252.0,22.0,0,49.0,1.0,4.0,4.0,2,0,411.0,14.0,1.0,1.0
164270.0,55.0,0,28.0,19.0,1.0,27.0,0,1,975.0,14.0,1.0,1.0
100180.0,61.0,0,37.0,4.0,9.0,14.0,2,1,314.0,8.0,1.0,1.0
130660.0,28.0,1,16.0,10.0,10.0,30.0,1,0,411.0,15.0,1.0,1.0
5582.0,24.0,1,11.0,7.0,2.0,3.0,2,0,803.0,8.0,0.0,1.0
250347.0,39.0,0,31.0,28.0,3.0,3.0,2,1,790.67,10.0,1.0,1.0
175282.0,56.0,0,24.0,7.0,7.0,22.0,2,1,534.0,3.0,1.0,1.0
74444.0,31.0,0,47.0,2.0,9.0,13.0,0,1,295.0,29.0,1.0,1.0
78216.0,45.0,0,17.0,27.0,0.0,12.0,2,2,961.0,17.0,1.0,1.0
167714.0,59.0,1,13.0,2.0,2.0,20.0,1,2,967.0,28.0,1.0,1.0
70249.0,45.0,1,43.0,22.0,4.0,30.0,2,0,244.0,25.0,1.0,1.0
133402.0,39.0,0,43.0,20.0,4.0,4.0,1,2,964.0,20.0,1.0,1.0
135156.0,61.0,0,6.0,19.0,3.0,2.0,1,1,952.0,19.0,1.0,1.0
119320.0,23.0,0,54.0,11.0,8.0,14.0,0,0,662.0,26.0,1.0,1.0
106585.0,50.0,0,43.0,6.0,4.0,27.0,2,0,225.0,18.0,1.0,1.0
112126.0,41.0,1,23.0,5.0,8.0,9.0,2,1,510.0,7.0,1.0,1.0
12384.0,22.0,0,4.0,3.0,5.0,23.0,1,0,559.0,12.0,1.0,1.0
147208.0,42.0,0,24.0,22.0,8.0,27.0,1,2,783.0,7.0,1.0,1.0
235189.0,33.0,1,55.0,5.0,1.0,11.0,2,0,432.7,24.0,1.0,1.0
218293.0,22.0,1,60.0,11.0,6.0,21.0,0,2,141.15,21.0,1.0,1.0
107021.0,65.0,0,32.0,9.0,7.0,7.0,2,0,166.0,9.0,1.0,1.0
109080.0,49.0,1,38.0,30.0,5.0,7.0,0,0,543.0,4.0,1.0,1.0
86543.0,41.0,1,48.0,6.0,8.0,21.0,2,0,210.0,20.0,1.0,1.0
169731.0,52.0,0,20.0,19.0,0.0,23.0,0,0,857.0,24.0,1.0,1.0
14499.0,22.0,0,15.0,13.0,6.0,19.0,2,1,275.0,1.0,1.0,1.0
127549.0,57.0,0,10.0,8.0,6.0,11.0,1,1,960.0,8.0,1.0,1.0
228912.0,36.0,0,22.0,7.0,7.0,18.0,2,1,625.83,20.0,1.0,1.0
106800.0,64.0,0,12.0,3.0,7.0,15.0,2,0,734.0,28.0,1.0,1.0
146298.0,34.0,0,20.0,13.0,0.0,25.0,2,2,321.0,19.0,1.0,1.0
183203.0,60.0,0,46.0,2.0,0.0,19.0,0,1,419.0,14.0,1.0,1.0
50275.0,62.0,1,47.0,15.0,5.0,24.0,2,2,185.0,23.0,1.0,1.0
248076.0,28.0,1,18.0,17.0,10.0,14.0,0,1,993.17,12.0,1.0,1.0
197637.0,58.0,0,19.0,24.0,5.0,29.0,1,1,675.0,10.0,1.0,1.0
27529.0,37.0,0,11.0,7.0,5.0,27.0,2,0,829.0,4.0,1.0,1.0
192690.0,44.0,1,55.0,3.0,6.0,2.0,2,1,673.0,18.0,1.0,1.0
258159.0,24.0,0,1.0,8.0,4.0,28.0,0,1,993.11,20.0,1.0,1.0
222177.0,33.0,1,2.0,21.0,2.0,18.0,0,2,245.85,20.0,1.0,1.0
203750.0,36.0,1,19.0,1.0,2.0,28.0,2,0,377.0,26.0,1.0,1.0
212664.0,50.0,1,55.0,10.0,8.0,26.0,1,2,268.52,1.0,1.0,1.0
68492.0,25.0,1,36.0,30.0,0.0,10.0,1,2,473.0,30.0,1.0,1.0
31968.0,47.0,0,22.0,16.0,8.0,9.0,1,2,404.0,4.0,1.0,1.0
174725.0,62.0,0,1.0,27.0,0.0,17.0,0,1,829.0,18.0,1.0,1.0
32589.0,52.0,1,48.0,7.0,3.0,28.0,2,1,927.0,9.0,1.0,1.0
83732.0,30.0,1,2.0,15.0,6.0,4.0,0,1,269.0,21.0,1.0,1.0
95239.0,64.0,1,17.0,2.0,5.0,2.0,0,2,449.0,17.0,1.0,1.0
56625.0,60.0,0,22.0,22.0,5.0,16.0,2,0,761.0,30.0,1.0,1.0
223911.0,46.0,1,21.0,25.0,4.0,6.0,2,0,236.57,14.0,1.0,1.0
10646.0,26.0,1,12.0,20.0,10.0,18.0,2,0,860.0,20.0,1.0,1.0
96204.0,23.0,1,29.0,23.0,0.0,9.0,0,2,381.0,4.0,1.0,1.0
224146.0,45.0,1,57.0,22.0,5.0,7.0,0,0,782.64,5.0,1.0,1.0
127758.0,34.0,0,51.0,14.0,8.0,22.0,2,1,594.0,3.0,1.0,1.0
225599.0,40.0,1,56.0,12.0,9.0,23.0,2,1,217.85,16.0,1.0,1.0
216749.0,31.0,1,17.0,20.0,0.0,5.0,2,1,826.87,22.0,1.0,1.0
141056.0,42.0,0,47.0,16.0,8.0,18.0,0,1,793.0,29.0,1.0,1.0
245712.0,23.0,1,9.0,17.0,3.0,18.0,2,1,927.74,8.0,1.0,1.0
191026.0,59.0,1,21.0,15.0,7.0,18.0,0,1,246.0,21.0,1.0,1.0
234652.0,22.0,0,30.0,5.0,6.0,15.0,0,1,197.96,28.0,1.0,1.0
250913.0,57.0,0,41.0,7.0,10.0,0.0,2,2,474.68,1.0,1.0,1.0
237075.0,49.0,1,53.0,30.0,10.0,28.0,1,2,959.6,20.0,1.0,1.0
110226.0,46.0,0,29.0,30.0,2.0,28.0,2,1,157.0,4.0,1.0,1.0
255849.0,48.0,1,20.0,15.0,6.0,9.0,1,0,119.94,20.0,1.0,1.0
128676.0,38.0,0,39.0,1.0,6.0,6.0,1,0,715.0,1.0,1.0,1.0
150409.0,32.0,0,47.0,1.0,9.0,16.0,2,0,816.0,21.0,1.0,1.0
95524.0,45.0,0,51.0,27.0,2.0,1.0,0,0,970.0,25.0,1.0,1.0
137432.0,18.0,1,6.0,16.0,9.0,29.0,2,2,260.0,30.0,1.0,1.0
87629.0,64.0,1,54.0,14.0,3.0,18.0,0,1,928.0,26.0,1.0,1.0
155855.0,63.0,1,52.0,27.0,9.0,21.0,0,1,631.0,22.0,1.0,1.0
167506.0,53.0,0,4.0,22.0,0.0,22.0,1,1,363.0,19.0,1.0,1.0
76374.0,20.0,0,34.0,27.0,3.0,4.0,1,0,242.0,28.0,1.0,1.0
19910.0,36.0,0,43.0,28.0,8.0,0.0,0,0,539.0,4.0,1.0,1.0
36661.0,51.0,0,52.0,19.0,10.0,5.0,0,2,245.0,5.0,1.0,1.0
236443.0,36.0,0,42.0,4.0,9.0,0.0,2,2,912.14,4.0,1.0,1.0
54255.0,31.0,0,15.0,11.0,5.0,7.0,0,2,148.0,28.0,1.0,1.0
79175.0,60.0,0,21.0,2.0,7.0,2.0,0,0,790.0,16.0,1.0,1.0
103596.0,65.0,0,36.0,3.0,9.0,14.0,2,2,845.0,3.0,1.0,1.0
146962.0,20.0,1,9.0,11.0,9.0,8.0,0,0,612.0,29.0,1.0,1.0
54906.0,46.0,1,27.0,29.0,10.0,22.0,2,0,190.0,8.0,1.0,1.0
164032.0,41.0,1,55.0,8.0,10.0,20.0,2,2,382.0,27.0,1.0,1.0
57994.0,47.0,0,48.0,10.0,0.0,5.0,1,0,307.0,12.0,1.0,1.0
161753.0,62.0,1,53.0,28.0,2.0,2.0,2,0,280.0,1.0,1.0,1.0
27315.0,27.0,0,33.0,9.0,9.0,9.0,2,2,463.0,25.0,1.0,1.0
14586.0,47.0,0,43.0,26.0,9.0,27.0,1,2,395.0,3.0,1.0,1.0
230644.0,54.0,1,12.0,18.0,2.0,21.0,0,0,592.58,29.0,1.0,1.0
201074.0,59.0,1,53.0,19.0,2.0,18.0,2,2,162.0,2.0,1.0,1.0
152101.0,42.0,0,37.0,16.0,8.0,13.0,1,0,542.0,11.0,1.0,1.0
90676.0,25.0,0,40.0,15.0,1.0,28.0,2,1,973.0,11.0,1.0,1.0
177120.0,43.0,1,4.0,11.0,5.0,3.0,1,1,430.0,4.0,1.0,1.0
80481.0,54.0,1,21.0,20.0,8.0,24.0,1,2,486.0,27.0,1.0,1.0
149168.0,59.0,1,58.0,17.0,4.0,16.0,0,1,340.0,25.0,1.0,1.0
246869.0,57.0,0,14.0,10.0,9.0,9.0,1,0,870.77,5.0,1.0,1.0
56300.0,58.0,0,8.0,23.0,9.0,27.0,0,0,860.0,27.0,1.0,1.0
67527.0,56.0,1,35.0,26.0,1.0,14.0,1,0,451.0,2.0,1.0,1.0
247723.0,26.0,0,38.0,30.0,7.0,7.0,0,2,115.32,10.0,1.0,1.0
173851.0,39.0,1,48.0,30.0,2.0,12.0,1,2,293.0,24.0,1.0,1.0
35780.0,38.0,1,38.0,19.0,7.0,24.0,2,1,129.0,5.0,1.0,1.0
139444.0,44.0,1,41.0,25.0,6.0,17.0,0,0,271.0,28.0,1.0,1.0
232859.0,22.0,0,21.0,11.0,3.0,2.0,0,2,951.24,12.0,1.0,1.0
41735.0,23.0,0,7.0,14.0,8.0,5.0,0,2,732.0,23.0,1.0,1.0
178663.0,28.0,1,16.0,24.0,8.0,20.0,2,0,877.0,29.0,1.0,1.0
195254.0,36.0,1,33.0,12.0,3.0,21.0,0,0,938.0,11.0,1.0,1.0
82587.0,29.0,0,21.0,25.0,7.0,19.0,1,0,888.0,1.0,1.0,1.0
123561.0,41.0,1,49.0,10.0,4.0,20.0,2,2,273.0,12.0,1.0,1.0
47319.0,65.0,1,56.0,23.0,7.0,23.0,1,0,683.0,9.0,1.0,1.0
4720.0,32.0,1,51.0,5.0,2.0,26.0,0,1,900.0,23.0,1.0,1.0
6076.0,51.0,0,3.0,1.0,10.0,29.0,1,2,182.0,16.0,1.0,1.0
170235.0,46.0,1,37.0,27.0,0.0,6.0,1,0,141.0,23.0,1.0,1.0
118452.0,27.0,0,12.0,11.0,8.0,19.0,0,2,671.0,23.0,1.0,1.0
114425.0,25.0,1,8.0,29.0,0.0,26.0,2,2,883.0,30.0,1.0,1.0
126157.0,57.0,0,21.0,19.0,3.0,23.0,1,0,842.0,19.0,1.0,1.0
132201.0,33.0,0,60.0,22.0,4.0,10.0,1,2,365.0,9.0,1.0,1.0
45323.0,52.0,0,23.0,28.0,5.0,7.0,0,2,964.0,2.0,1.0,1.0
174904.0,47.0,0,5.0,5.0,0.0,22.0,0,1,730.0,16.0,1.0,1.0
110989.0,25.0,1,16.0,19.0,3.0,8.0,2,2,398.0,11.0,1.0,1.0
228394.0,61.0,1,24.0,1.0,0.0,23.0,0,1,370.4,19.0,1.0,1.0
63119.0,32.0,0,33.0,26.0,7.0,7.0,2,2,967.0,20.0,1.0,1.0
134645.0,58.0,1,51.0,13.0,3.0,2.0,0,2,939.0,16.0,1.0,1.0
97350.0,52.0,1,20.0,10.0,9.0,29.0,2,0,717.0,15.0,1.0,1.0
236340.0,56.0,0,28.0,22.0,2.0,17.0,1,1,261.42,23.0,1.0,1.0
124479.0,40.0,0,45.0,9.0,5.0,15.0,2,1,814.0,9.0,1.0,1.0
207134.0,20.0,1,8.0,16.0,3.0,13.0,0,2,955.16,29.0,1.0,1.0
30423.0,25.0,0,19.0,23.0,6.0,29.0,2,0,702.0,10.0,1.0,1.0
143142.0,41.0,0,6.0,3.0,3.0,13.0,1,1,912.0,4.0,1.0,1.0
36892.0,45.0,0,51.0,4.0,2.0,24.0,1,1,839.0,18.0,1.0,1.0
183244.0,40.0,1,32.0,23.0,9.0,4.0,0,1,898.0,29.0,1.0,1.0
125984.0,20.0,1,57.0,28.0,4.0,3.0,2,0,677.0,18.0,1.0,1.0
224371.0,30.0,0,57.0,6.0,4.0,15.0,0,0,413.31,7.0,1.0,1.0
201121.0,18.0,0,48.0,10.0,4.0,12.0,0,2,134.0,22.0,1.0,1.0
241200.0,65.0,0,15.0,3.0,7.0,5.0,2,0,994.24,5.0,1.0,1.0
258866.0,28.0,0,42.0,28.0,0.0,22.0,1,1,746.05,1.0,1.0,1.0
60965.0,45.0,0,9.0,16.0,4.0,17.0,2,0,266.0,3.0,1.0,1.0
187008.0,54.0,0,8.0,14.0,4.0,20.0,1,0,305.0,25.0,1.0,1.0
199230.0,23.0,1,53.0,24.0,1.0,26.0,2,2,765.0,3.0,1.0,1.0
69425.0,55.0,0,41.0,8.0,9.0,21.0,1,2,200.0,6.0,1.0,1.0
